LexFound,IsHS,HS Comment ( Is True),HS Comment( False),No-Hs Comment( True),No HS Comment(False),,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
စောက်တရုတ်,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ဖွတ်,0,0,1,1,0,,,,,
ခွေးသား,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ခွေးသား,0,0,1,1,0,,,,,
ခွေးသား,0,0,1,1,0,,,,,
အမျိုးယုတ်,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ဖွတ်,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
ဖွတ်,0,0,1,1,0,,,,,
ဖွတ်,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ခွေးသား,1,1,0,0,1,,,,,
ဖင် ကုံး,1,1,0,0,1,,,,,
ခွေး,1,1,0,0,1,,,,,
အဘ AA,0,0,1,1,0,,,,,
စစ်ခွေး,1,1,0,0,1,,,,,
ဗမာ,1,1,0,0,1,,,,,
အောက်တန်းကျ,1,1,0,0,1,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ရွာသား,0,0,1,1,0,,,,,
အကြမ်းဖက်,1,1,0,0,1,,,,,
သူပုန်,0,0,1,1,0,,,,,
အကြမ်းဖက်,1,1,0,0,1,,,,,
ခွေး,1,1,0,0,1,,,,,
သူပုန်,0,0,1,1,0,,,,,
မြေသြဇာ,1,1,0,0,1,,,,,
ခွေး,0,0,1,1,0,,,,,
ဗမာတွေ,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ခွေးဝဲစား,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ဖွတ်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
အောက်တန်းကျ,1,1,0,0,1,,,,,
ဖွတ်,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ခွေး,1,1,0,0,1,,,,,
ခွေး,0,0,1,1,0,,,,,
ခွေးဝဲစား,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ဝူဟန်,1,1,0,0,1,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
စစ်အာဏာရှင်,1,1,0,0,1,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
လူသားစိတ်ကင်းမဲ့,0,0,1,1,0,,,,,
ခွေးသား,1,1,0,0,1,,,,,
လူသားစိတ်ကင်းမဲ့,0,0,1,1,0,,,,,
ဖွတ်,1,1,0,0,1,,,,,
ဖွတ်,1,1,0,0,1,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်တရုတ်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
စစ်အာဏာရှင်,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ခွေးသား,0,0,1,1,0,,,,,
အောက်တန်းကြ,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ခွေးသား,0,0,1,1,0,,,,,
ခွေးသား,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မူဆလင်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
မွတ်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
ဖွတ်,0,0,1,1,0,,,,,
ဖွတ်,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
ဖွတ်,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ဖွတ်,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
ခွေးသား,0,0,1,1,0,,,,,
ခွေးသား,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
စစ်ခွေး,0,0,1,1,0,,,,,
ဖွတ်,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
ခွေး,1,1,0,0,1,,,,,
ခွေးသား,0,0,1,1,0,,,,,
အမျိုးယုတ်,0,0,1,1,0,,,,,
ခွေးဝဲစား,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
ဖွတ်,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ခွေးသား,0,0,1,1,0,,,,,
ဖွတ်,0,0,1,1,0,,,,,
ဖွတ်,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
စစ်ခွေး,0,0,1,1,0,,,,,
ခွေးသား,0,0,1,1,0,,,,,
ခွေးသား,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ခွေးသား,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
ခွေးသား,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ခွေးသား,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ဖွတ်,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
အောက်တန်းကြ,0,0,1,1,0,,,,,
ခွေးသား,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ခွေးဝဲစား,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ဖွတ်,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
ဖွတ်,0,0,1,1,0,,,,,
ကြံ့ဖွတ်,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
ကြံ့ဖွတ်,0,0,1,1,0,,,,,
အမျိုးယုတ်,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ခွေးသား,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
ခွေးသား,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
ခွေးသား,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ခွေးသား,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ဖွတ်,0,0,1,1,0,,,,,
အမျိုးယုတ်,1,1,0,0,1,,,,,
ဖွတ်,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ဖွတ်သူခိုး,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ခွေးသား,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
ခွေးသူတောင်းစားမီဒီညာ,0,0,1,1,0,,,,,
ဖွတ်,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
ဖွတ်,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
ဖွတ်,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
ခွေးသား,0,0,1,1,0,,,,,
ကြံ့ဖွတ်,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ဖွတ်,0,0,1,1,0,,,,,
ဖွတ်,0,0,1,1,0,,,,,
အမျိုးယုတ်,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ဖွတ်,0,0,1,1,0,,,,,
စစ်ခွေး,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ဖွတ်,0,0,1,1,0,,,,,
ဖွတ်,0,0,1,1,0,,,,,
ဖွတ်,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
အမျိုးယုတ်,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ဖွတ်,0,0,1,1,0,,,,,
ဖွတ်,0,0,1,1,0,,,,,
ကြံ့ဖွတ်,0,0,1,1,0,,,,,
ဖွတ်,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ဖွတ်,0,0,1,1,0,,,,,
ခွေးသား,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
စစ်ခွေး,0,0,1,1,0,,,,,
ဖွတ်,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ဖွတ်,0,0,1,1,0,,,,,
ဖွတ်,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ဖွတ်,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ဗလီတွေ,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ဖွတ်,0,0,1,1,0,,,,,
ခွေးဝဲစား,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ဖွတ်,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
အမျိုးယုတ်,0,0,1,1,0,,,,,
အမျိုးယုတ်,0,0,1,1,0,,,,,
အမျိုးယုတ်,0,0,1,1,0,,,,,
ဖွတ်,0,0,1,1,0,,,,,
ကြံ့ဖွတ်,0,0,1,1,0,,,,,
ခွေးသား,0,0,1,1,0,,,,,
ဖွတ်,0,0,1,1,0,,,,,
အမျိုးယုတ်,0,0,1,1,0,,,,,
အမျိုးယုတ်,0,0,1,1,0,,,,,
ဖွတ်,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ကြံ့ဖွတ်,0,0,1,1,0,,,,,
ဖွတ်,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ခွေး,1,1,0,0,1,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဖင်ယား,1,1,0,0,1,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဖွတ်,1,1,0,0,1,,,,,
ဖွတ်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဘင်္ဂါလီ,0,0,1,1,0,,,,,
စစ်အာဏာရှင်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဖင်ယား,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဖင်ယား,0,0,1,1,0,,,,,
ကုလားတွေ,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
အစွန်းရောက်,1,1,0,0,1,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
သူခိုး,1,1,0,0,1,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ခွေး,1,1,0,0,1,,,,,
ခွေး,1,1,0,0,1,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ခွေး,1,1,0,0,1,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ရွာသား,1,1,0,0,1,,,,,
ဖင်ယား,1,1,0,0,1,,,,,
ခွေး,1,1,0,0,1,,,,,
ခွေး,1,1,0,0,1,,,,,
သူခိုး,0,0,1,1,0,,,,,
ဝူဟန်,1,1,0,0,1,,,,,
ခွေး,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ခွေး,1,1,0,0,1,,,,,
ဗမာတွေ,0,0,1,1,0,,,,,
ခွေး,1,1,0,0,1,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ခွေး,1,1,0,0,1,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,1,1,0,0,1,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,1,1,0,0,1,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,1,1,0,0,1,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,1,1,0,0,1,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ခွေးသား,1,1,0,0,1,,,,,
မြို့သား,1,1,0,0,1,,,,,
ရွာသား,0,0,1,1,0,,,,,
ခွေး,1,1,0,0,1,,,,,
ဖွတ်,1,1,0,0,1,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
အကြမ်းဖက်,1,1,0,0,1,,,,,
ခွေး,1,1,0,0,1,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,1,1,0,0,1,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ခွေး,1,1,0,0,1,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ခွေး,1,1,0,0,1,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဖွတ်,1,1,0,0,1,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဗမာစစ်တပ်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ကြံ့ဖွတ်,0,0,1,1,0,,,,,
ခွေး,1,1,0,0,1,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဖင်ယား,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
သူခိုး,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,1,1,0,0,1,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ခွေး,1,1,0,0,1,,,,,
သူခိုး,0,0,1,1,0,,,,,
သူခိုး,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
သူခိုး,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ခွေးသား,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ခွေးသား,0,0,1,1,0,,,,,
ဖွတ်,0,0,1,1,0,,,,,
ဖွတ်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဗလီတွေ,1,1,0,0,1,,,,,
ဖင်ယား,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
